,Time,US dollar,Euro,Korean won
2675,1989-03-31,133.15,134.4,74.29
2676,1989-04-03,133.93,134.36,74.21
2677,1989-04-04,134.35,133.79,74.34
2678,1989-04-05,133.08,132.68,73.93
2679,1989-04-06,133.55,132.96,74.18
2680,1989-04-07,132.82,132.65,74.18
2681,1989-04-10,132.56,132.71,73.44
2682,1989-04-11,133.77,134.41,74.59
2683,1989-04-12,134.56,135.19,74.6
2684,1989-04-13,135.6,135.45,75.08
2685,1989-04-14,134.19,133.8,73.75
2686,1989-04-17,133.83,132.45,74.03
2687,1989-04-18,133.41,131.83,73.81
2688,1989-04-19,133.39,132.34,74.12
2689,1989-04-20,133.43,131.45,73.72
2690,1989-04-21,133.43,131.69,74.44
2691,1989-04-24,133.27,132.24,74.16
2692,1989-04-25,134.09,133.25,74.48
2693,1989-04-26,133.37,133.51,74.33
2694,1989-04-27,133.51,133.43,74.01
2695,1989-04-28,131.18,131.32,72.46
2696,1989-05-01,131.18,131.32,72.46
2697,1989-05-02,131.15,131.66,72.48
2698,1989-05-03,131.55,132.27,72.73
2699,1989-05-04,131.43,132.31,72.77
2700,1989-05-05,130.54,131.81,73.04
2701,1989-05-08,131.43,133.31,73.05
2702,1989-05-09,130.68,133.09,72.6
2703,1989-05-10,131.06,132.77,72.43
2704,1989-05-11,131.46,133.9,73.24
2705,1989-05-12,131.1,133.87,73.01
2706,1989-05-15,129.88,134.14,72.74
2707,1989-05-16,130.13,134.52,72.22
2708,1989-05-17,129.22,135.75,72.89
2709,1989-05-18,128.56,134.53,70.91
2710,1989-05-19,127.0,133.17,72.71
2711,1989-05-22,125.0,133.63,70.47
2712,1989-05-23,126.65,135.26,70.61
2713,1989-05-24,125.61,134.38,69.18
2714,1989-05-25,126.34,134.01,69.75
2715,1989-05-26,127.1,134.33,70.71
2716,1989-05-29,127.1,134.33,70.71
2717,1989-05-30,125.82,134.76,69.72
2718,1989-05-31,125.71,132.43,69.05
2719,1989-06-01,125.57,132.71,69.52
2720,1989-06-02,125.61,131.1,69.81
2721,1989-06-05,126.89,132.81,70.7
2722,1989-06-06,126.79,134.12,71.17
2723,1989-06-07,130.02,136.52,71.81
2724,1989-06-08,130.13,137.75,72.14
2725,1989-06-09,127.95,136.8,70.72
2726,1989-06-12,125.05,135.11,70.03
2727,1989-06-13,124.64,134.88,69.66
2728,1989-06-14,125.47,135.83,69.94
2729,1989-06-15,125.61,135.56,69.32
2730,1989-06-16,126.95,135.12,71.14
2731,1989-06-19,126.62,133.18,69.7
2732,1989-06-20,127.38,134.39,70.61
2733,1989-06-21,127.14,133.52,70.03
2734,1989-06-22,128.47,134.28,71.59
2735,1989-06-23,128.56,132.97,69.97
2736,1989-06-26,130.19,135.8,72.7
2737,1989-06-27,130.73,136.2,71.46
2738,1989-06-28,129.86,135.93,72.44
2739,1989-06-29,130.75,136.34,72.63
2740,1989-06-30,129.6,135.02,71.65
2741,1989-07-03,130.13,133.84,70.51
2742,1989-07-04,130.73,133.89,72.1
2743,1989-07-05,133.29,134.26,70.59
2744,1989-07-06,133.95,134.87,71.98
2745,1989-07-07,133.27,133.82,74.06
2746,1989-07-10,133.17,131.88,73.39
2747,1989-07-11,131.6,131.79,73.32
2748,1989-07-12,131.95,131.83,73.12
2749,1989-07-13,130.56,130.88,72.63
2750,1989-07-14,128.84,130.56,71.82
2751,1989-07-17,128.77,130.72,71.1
2752,1989-07-18,129.15,130.2,71.15
2753,1989-07-19,128.8,130.35,71.65
2754,1989-07-20,128.93,130.44,70.75
2755,1989-07-21,129.4,131.2,71.92
2756,1989-07-24,129.24,131.23,71.4
2757,1989-07-25,129.0,129.97,71.64
2758,1989-07-26,129.36,128.88,71.2
2759,1989-07-27,130.0,129.15,72.02
2760,1989-07-28,128.46,128.76,71.74
2761,1989-07-31,127.97,126.86,70.45
2762,1989-08-01,128.21,127.04,71.71
2763,1989-08-02,128.47,126.31,71.39
2764,1989-08-03,128.3,127.26,71.72
2765,1989-08-04,128.74,129.84,72.57
2766,1989-08-07,127.21,128.76,70.73
2767,1989-08-08,127.14,127.69,69.55
2768,1989-08-09,126.69,127.81,70.79
2769,1989-08-10,127.12,127.74,70.58
2770,1989-08-11,125.75,129.43,71.78
2771,1989-08-14,126.23,129.92,70.57
2772,1989-08-15,127.21,131.4,71.39
2773,1989-08-16,127.73,131.65,71.11
2774,1989-08-17,126.79,132.41,71.48
2775,1989-08-18,127.26,132.03,70.62
2776,1989-08-21,127.14,131.54,70.03
2777,1989-08-22,127.31,131.14,70.38
2778,1989-08-23,127.24,131.92,71.55
2779,1989-08-24,125.85,130.77,69.88
2780,1989-08-25,125.24,129.79,69.57
2781,1989-08-28,125.24,129.79,69.57
2782,1989-08-29,125.02,128.49,68.69
2783,1989-08-30,125.57,129.5,69.7
2784,1989-08-31,125.02,129.78,69.68
2785,1989-09-01,124.88,130.91,70.06
2786,1989-09-04,124.69,130.78,69.51
2787,1989-09-05,124.58,131.53,70.15
2788,1989-09-06,125.16,131.01,69.25
2789,1989-09-07,124.81,131.2,69.86
2790,1989-09-08,124.95,131.04,69.84
2791,1989-09-11,124.51,131.11,68.97
2792,1989-09-12,124.6,131.19,69.46
2793,1989-09-13,124.57,130.71,69.18
2794,1989-09-14,125.61,131.14,69.47
2795,1989-09-15,123.61,131.07,69.29
2796,1989-09-18,124.98,129.54,69.63
2797,1989-09-19,125.31,129.91,69.86
2798,1989-09-20,126.04,129.95,69.68
2799,1989-09-21,126.06,130.13,70.32
2800,1989-09-22,126.79,131.31,70.7
2801,1989-09-25,127.64,129.43,70.37
2802,1989-09-26,127.87,128.66,70.84
2803,1989-09-27,128.21,128.52,71.77
2804,1989-09-28,127.35,128.02,71.14
2805,1989-09-29,127.35,127.45,70.77
2806,1989-10-02,127.35,127.68,71.02
2807,1989-10-03,127.0,128.05,71.57
2808,1989-10-04,127.17,127.73,70.87
2809,1989-10-05,127.24,128.17,70.68
2810,1989-10-06,126.13,127.57,70.87
2811,1989-10-09,126.09,127.19,71.5
2812,1989-10-10,125.75,127.61,70.97
2813,1989-10-11,125.45,128.51,70.42
2814,1989-10-12,126.18,128.83,70.37
2815,1989-10-13,126.2,127.84,69.98
2816,1989-10-16,128.01,128.03,72.48
2817,1989-10-17,127.4,126.64,70.86
2818,1989-10-18,128.04,127.24,70.96
2819,1989-10-19,128.08,127.17,71.44
2820,1989-10-20,127.05,126.33,71.26
2821,1989-10-23,127.0,126.23,70.76
2822,1989-10-24,127.38,125.63,70.75
2823,1989-10-25,128.09,126.29,71.33
2824,1989-10-26,128.08,126.16,71.51
2825,1989-10-27,129.46,127.08,72.31
2826,1989-10-30,130.99,128.92,72.94
2827,1989-10-31,130.4,128.6,73.04
2828,1989-11-01,129.62,127.55,72.37
2829,1989-11-02,130.04,128.71,73.16
2830,1989-11-03,132.21,130.69,73.88
2831,1989-11-06,131.95,130.69,73.27
2832,1989-11-07,133.46,131.59,74.49
2833,1989-11-08,133.15,131.34,74.33
2834,1989-11-09,134.5,132.86,75.23
2835,1989-11-10,133.9,133.22,75.12
2836,1989-11-13,135.68,135.06,75.7
2837,1989-11-14,134.9,133.47,75.48
2838,1989-11-15,136.0,134.02,76.58
2839,1989-11-16,136.0,134.1,76.12
2840,1989-11-17,136.21,134.7,76.52
2841,1989-11-20,137.21,135.34,77.1
2842,1989-11-21,138.64,135.57,77.16
2843,1989-11-22,142.43,138.62,79.77
2844,1989-11-23,143.0,139.49,80.23
2845,1989-11-24,144.48,140.2,80.88
2846,1989-11-27,143.76,138.47,80.37
2847,1989-11-28,142.37,137.04,79.48
2848,1989-11-29,142.49,136.78,80.38
2849,1989-11-30,141.82,135.83,79.24
2850,1989-12-01,143.8,137.88,80.65
2851,1989-12-04,141.97,136.07,79.51
2852,1989-12-05,140.29,134.12,78.23
2853,1989-12-06,139.98,133.07,78.11
2854,1989-12-07,141.07,134.63,79.09
2855,1989-12-08,142.23,135.68,79.37
2856,1989-12-11,144.37,137.34,80.58
2857,1989-12-12,144.37,135.05,80.29
2858,1989-12-13,143.5,134.7,80.92
2859,1989-12-14,141.94,133.2,79.8
2860,1989-12-15,143.42,133.53,80.23
2861,1989-12-18,141.59,131.99,79.31
2862,1989-12-19,143.29,134.14,80.67
2863,1989-12-20,143.29,134.49,80.32
2864,1989-12-21,143.5,133.69,80.52
2865,1989-12-22,143.5,132.48,80.44
2866,1989-12-25,143.5,132.48,80.44
2867,1989-12-26,143.5,132.48,80.44
2868,1989-12-27,141.07,128.98,79.4
2869,1989-12-28,138.5,126.42,78.73
2870,1989-12-29,138.5,126.76,77.75
2871,1990-01-01,138.5,126.76,77.75
2872,1990-01-02,138.64,128.09,78.28
2873,1990-01-03,137.25,127.66,77.57
2874,1990-01-04,137.77,125.51,76.85
2875,1990-01-05,140.72,128.05,79.86
2876,1990-01-08,140.58,127.0,78.79
2877,1990-01-09,140.18,127.51,79.3
2878,1990-01-10,142.15,129.04,80.38
2879,1990-01-11,143.19,130.2,81.52
2880,1990-01-12,144.63,131.11,81.56
2881,1990-01-15,144.41,131.9,82.02
2882,1990-01-16,143.42,131.09,81.51
2883,1990-01-17,142.6,129.92,81.54
2884,1990-01-18,143.64,132.22,81.92
2885,1990-01-19,141.99,130.52,80.7
2886,1990-01-22,141.07,130.88,80.46
2887,1990-01-23,141.85,129.88,80.4
2888,1990-01-24,146.2,132.93,83.19
2889,1990-01-25,144.42,131.39,82.16
2890,1990-01-26,145.24,132.52,82.65
2891,1990-01-29,145.5,131.71,82.34
2892,1990-01-30,145.29,131.54,82.76
2893,1990-01-31,144.21,131.08,81.84
2894,1990-02-01,144.48,130.78,82.25
2895,1990-02-02,145.22,131.91,83.28
2896,1990-02-05,146.98,132.26,83.11
2897,1990-02-06,146.3,130.85,83.57
2898,1990-02-07,147.24,131.58,84.4
2899,1990-02-08,145.24,131.04,83.53
2900,1990-02-09,144.37,130.38,83.36
2901,1990-02-12,145.54,131.02,83.48
2902,1990-02-13,145.26,131.24,83.16
2903,1990-02-14,144.06,129.77,82.46
2904,1990-02-15,144.77,131.01,82.92
2905,1990-02-16,144.72,130.81,82.88
2906,1990-02-19,144.72,130.64,82.98
2907,1990-02-20,145.92,131.6,83.88
2908,1990-02-21,145.93,130.84,83.65
2909,1990-02-22,145.12,130.25,83.24
2910,1990-02-23,144.49,130.23,83.31
2911,1990-02-26,142.91,129.71,82.82
2912,1990-02-27,141.61,128.18,81.66
2913,1990-02-28,141.66,129.0,81.59
2914,1990-03-01,141.17,129.88,82.49
2915,1990-03-02,140.74,129.77,81.68
2916,1990-03-05,140.1,128.09,81.03
2917,1990-03-06,140.84,128.63,81.05
2918,1990-03-07,139.16,127.5,80.88
2919,1990-03-08,139.23,127.2,81.13
2920,1990-03-09,138.74,126.89,81.64
2921,1990-03-12,139.42,127.98,80.9
2922,1990-03-13,138.03,127.24,80.7
2923,1990-03-14,138.55,127.39,80.16
2924,1990-03-15,138.81,126.89,80.12
2925,1990-03-16,139.21,126.65,80.52
2926,1990-03-19,139.72,126.36,81.28
2927,1990-03-20,138.86,126.44,80.71
2928,1990-03-21,136.21,124.69,79.12
2929,1990-03-22,136.21,124.48,78.6
2930,1990-03-23,136.73,125.32,79.15
2931,1990-03-26,128.65,118.13,74.02
2932,1990-03-27,127.87,117.02,74.17
2933,1990-03-28,129.26,118.16,74.58
2934,1990-03-29,129.08,117.42,74.91
2935,1990-03-30,128.04,115.83,74.38
2936,1990-04-02,128.01,116.76,74.58
2937,1990-04-03,130.3,118.5,76.12
2938,1990-04-04,130.04,118.28,76.02
2939,1990-04-05,131.48,119.59,76.89
2940,1990-04-06,131.24,118.99,77.21
2941,1990-04-09,130.89,118.35,77.33
2942,1990-04-10,130.37,117.84,76.59
2943,1990-04-11,130.13,116.65,76.53
2944,1990-04-12,130.47,116.79,76.62
2945,1990-04-13,130.47,116.79,76.62
2946,1990-04-16,130.47,116.79,76.62
2947,1990-04-17,129.95,116.6,76.18
2948,1990-04-18,130.21,116.45,76.59
2949,1990-04-19,130.56,117.08,76.55
2950,1990-04-20,130.65,117.9,77.16
2951,1990-04-23,130.39,118.15,76.57
2952,1990-04-24,130.92,118.48,76.63
2953,1990-04-25,129.07,116.0,75.68
2954,1990-04-26,129.12,115.91,75.99
2955,1990-04-27,129.12,115.54,75.73
2956,1990-04-30,127.78,114.51,74.63
2957,1990-05-01,128.39,115.13,75.28
2958,1990-05-02,128.42,115.29,75.35
2959,1990-05-03,128.53,115.28,75.12
2960,1990-05-04,129.01,115.03,74.88
2961,1990-05-07,129.01,115.03,74.88
2962,1990-05-08,128.79,113.97,75.64
2963,1990-05-09,128.67,112.67,75.18
2964,1990-05-10,129.17,113.18,75.75
2965,1990-05-11,128.06,111.88,75.33
2966,1990-05-14,128.21,112.7,75.07
2967,1990-05-15,127.78,112.47,75.44
2968,1990-05-16,128.51,112.84,75.44
2969,1990-05-17,128.28,112.89,75.09
2970,1990-05-18,128.53,113.12,75.46
2971,1990-05-21,129.64,115.08,76.65
2972,1990-05-22,130.33,116.08,76.89
2973,1990-05-23,126.65,113.01,74.86
2974,1990-05-24,127.35,113.95,75.44
2975,1990-05-25,127.35,114.27,75.29
2976,1990-05-28,127.35,114.27,75.29
2977,1990-05-29,127.76,114.02,75.74
2978,1990-05-30,127.31,114.26,75.54
2979,1990-05-31,126.15,114.33,75.44
2980,1990-06-01,126.29,114.1,74.39
2981,1990-06-04,124.06,112.07,73.46
2982,1990-06-05,124.43,112.24,73.65
2983,1990-06-06,124.91,112.44,73.75
2984,1990-06-07,122.59,110.62,72.73
2985,1990-06-08,122.83,111.17,73.14
2986,1990-06-11,123.25,111.18,73.16
2987,1990-06-12,123.61,111.53,72.88
2988,1990-06-13,121.79,109.78,72.34
2989,1990-06-14,120.17,108.5,71.76
2990,1990-06-15,120.54,108.8,71.79
2991,1990-06-18,121.35,108.36,72.85
2992,1990-06-19,121.14,107.84,71.94
2993,1990-06-20,120.54,107.66,71.67
2994,1990-06-21,121.53,108.63,72.2
2995,1990-06-22,121.06,107.89,71.54
2996,1990-06-25,122.79,109.6,72.59
2997,1990-06-26,121.39,108.04,72.07
2998,1990-06-27,121.84,107.91,72.5
2999,1990-06-28,122.41,108.7,73.1
3000,1990-06-29,122.38,108.51,72.57
3001,1990-07-02,124.18,109.57,73.17
3002,1990-07-03,125.78,110.48,74.38
3003,1990-07-04,125.96,110.33,74.69
3004,1990-07-05,124.98,109.68,74.53
3005,1990-07-06,125.49,110.43,74.43
3006,1990-07-09,125.17,109.78,73.97
3007,1990-07-10,123.0,107.73,73.11
3008,1990-07-11,123.11,108.03,74.28
3009,1990-07-12,122.12,107.54,73.02
3010,1990-07-13,126.34,110.36,75.58
3011,1990-07-16,126.22,110.94,74.94
3012,1990-07-17,125.33,109.71,74.09
3013,1990-07-18,124.88,109.17,74.26
3014,1990-07-19,125.89,110.02,74.81
3015,1990-07-20,125.43,109.48,74.58
3016,1990-07-23,127.21,110.1,75.76
3017,1990-07-24,128.11,110.25,76.17
3018,1990-07-25,129.52,111.36,76.78
3019,1990-07-26,128.13,110.52,75.96
3020,1990-07-27,127.43,109.41,74.82
3021,1990-07-30,127.62,109.21,75.59
3022,1990-07-31,129.36,109.27,76.37
3023,1990-08-01,128.79,109.06,76.23
3024,1990-08-02,132.28,112.24,78.7
3025,1990-08-03,131.69,111.55,77.9
3026,1990-08-06,132.82,111.42,78.2
3027,1990-08-07,133.17,111.98,78.9
3028,1990-08-08,133.69,113.35,79.67
3029,1990-08-09,133.29,112.78,79.17
3030,1990-08-10,135.28,114.51,80.42
3031,1990-08-13,140.48,117.86,83.21
3032,1990-08-14,142.98,119.43,84.86
3033,1990-08-15,138.43,115.13,81.86
3034,1990-08-16,139.89,116.5,83.35
3035,1990-08-17,142.67,117.87,84.6
